ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
631462632,Audio,Northern Cardinal,Cardinalis cardinalis,Helmitheros vermivorum -- Worm-eating Warbler,Brian Henderson,2022-07-07,2022,7,7,1533,United States,US-PA-071,Pennsylvania,Lancaster,Chickies Rock County Park,40.0511120,-76.5192604,"",Song,Not Used,"","",,,Nikon D500,,,,S114607353,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,2.00,1,"",,
631462229,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2025-03-01,2025,3,1,800,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,Wildtronics Pro Mono,,22 inch parabolic reflector,,S216086553,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,2,,,
631457241,Audio,Northern Cardinal (Common),Cardinalis cardinalis [cardinalis Group],"Corvus brachyrhynchos -- American Crow; Passer domesticus -- House Sparrow",John Tollefson,2025-03-01,2025,3,1,913,United States,US-IA-113,Iowa,Linn,Mohawk City Park,42.0047580,-91.6889334,"",Song,Unspecified,"","",,,,,,,S216034342,"",,,,,Cardinalis cardinalis,norcar1,Group,34225,,4.00,1,"",,
631453719,Audio,Northern Cardinal,Cardinalis cardinalis,,Russ Boushon,2025-03-01,2025,3,1,942,United States,US-WI-079,Wisconsin,Milwaukee,Greenfield Park,43.0052272,-88.0618502,"",,Unspecified,"","",,,,,,,S216045960,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631451465,Audio,Northern Cardinal,Cardinalis cardinalis,,Mario Reyes Jr,2025-03-01,2025,3,1,716,United States,US-KY-067,Kentucky,Fayette,University of KY Arboretum and Woods,38.0157754,-84.5054626,"","",Not Used,"","",,,Zoom F3,Sennheiser me66/k6,Windscreen,,S215999578,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631451464,Audio,Northern Cardinal,Cardinalis cardinalis,,Mario Reyes Jr,2025-03-01,2025,3,1,716,United States,US-KY-067,Kentucky,Fayette,University of KY Arboretum and Woods,38.0157754,-84.5054626,"",,Unspecified,"","",,,Zoom F3,Sennheiser me66/k6,Windscreen,,S215999578,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631451463,Audio,Northern Cardinal,Cardinalis cardinalis,Zenaida macroura -- Mourning Dove,Mario Reyes Jr,2025-03-01,2025,3,1,716,United States,US-KY-067,Kentucky,Fayette,University of KY Arboretum and Woods,38.0157754,-84.5054626,"","",Not Used,"","",,,Zoom F3,Sennheiser me66/k6,Windscreen,,S215999578,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
631450453,Audio,Northern Cardinal,Cardinalis cardinalis,"Cyanocitta cristata -- Blue Jay; Poecile atricapillus -- Black-capped Chickadee",George Forsyth,2025-03-01,2025,3,1,815,Canada,CA-NS-KI,Nova Scotia,Kings,Port Williams,45.0969126,-64.4084215,Adult Male – 1,Song,Not Used,"","",,,iPhone 11,,,,S216019257,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631431476,Audio,Northern Cardinal,Cardinalis cardinalis,,Mary K Gardner,2025-02-14,2025,2,14,1021,United States,US-TX-333,Texas,Mills,"RM-2005, Goldthwaite US-TX 31.50768, -98.48403",31.5076830,-98.4840330,"",,Unspecified,"","",,,,,,,S213250695,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631431103,Audio,Northern Cardinal,Cardinalis cardinalis,,Mary K Gardner,2025-02-28,2025,2,28,831,United States,US-TX-193,Texas,Hamilton,"MK's house",31.7011519,-98.1012154,"",,Unspecified,"","",,,,,,,S215883135,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,,,
631429251,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric DeFonso 🦑,2022-06-03,2022,6,3,521,United States,US-CO-125,Colorado,Yuma,South Republican SWA--Hale Ponds,39.6472208,-102.0536971,"",,Unspecified,"","",,,,,,,S112024248,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
631424435,Audio,Northern Cardinal,Cardinalis cardinalis,,Jeremy  Medina,2025-02-28,2025,2,28,1229,United States,US-AZ-019,Arizona,Pima,Campbell Grant neighborhood,32.2539430,-110.9396370,"",,Unspecified,"","",,,,,,,S215930383,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631421917,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric DeFonso 🦑,2022-05-28,2022,5,28,453,United States,US-CO-099,Colorado,Prowers,Lamar Community College,38.0694008,-102.6150970,"",,Unspecified,"","",,,,,,,S111476619,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
631418869,Audio,Northern Cardinal,Cardinalis cardinalis,Thryothorus ludovicianus -- Carolina Wren,Richard Fleming,2025-02-28,2025,2,28,1348,United States,US-NY-047,New York,Kings,Calvert Vaux Park (Dreier-Offerman Park),40.5848762,-73.9945752,Adult Male – 1,Song,Not Used,"","",,,,,,,S215914596,"",,,"Typical New York street rumble, some removed with sub-150 low cut in Audacity.",,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631415535,Audio,Northern Cardinal,Cardinalis cardinalis,,Lisa Cancade Hackett,2024-05-02,2024,5,2,1642,United States,US-TX-095,Texas,Concho,"136 East San Saba Street, Paint Rock US-TX 31.50917, -99.91975",31.5091660,-99.9197480,"",Song,Unspecified,"","",,,,,,,S171571167,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631415533,Audio,Northern Cardinal,Cardinalis cardinalis,,Lisa Cancade Hackett,2024-05-02,2024,5,2,1642,United States,US-TX-095,Texas,Concho,"136 East San Saba Street, Paint Rock US-TX 31.50917, -99.91975",31.5091660,-99.9197480,"",Song,Unspecified,"","",,,,,,,S171571167,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
631411955,Audio,Northern Cardinal,Cardinalis cardinalis,,Amarilys Lebron,2025-02-04,2025,2,4,946,United States,US-FL-009,Florida,Brevard,"La Cita Golf & Country Club, Titusville, Florida, US",28.5749306,-80.8106936,"",,Unspecified,"","",,,,,,,S212277822,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631411822,Audio,Northern Cardinal,Cardinalis cardinalis,"Troglodytes aedon -- Northern House Wren; Zenaida macroura -- Mourning Dove; Turdus migratorius -- American Robin; Baeolophus bicolor -- Tufted Titmouse",Brian Henderson,2022-04-17,2022,4,17,1809,United States,US-PA-017,Pennsylvania,Bucks,Rodgers Rd.,40.4296132,-75.0963391,"",Song,Not Used,"","",,,Samsung Galaxy S21/Merlin,,,,S107339197,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631409925,Audio,Northern Cardinal,Cardinalis cardinalis,,JOHN KIRK,2025-02-28,2025,2,28,1042,United States,US-TX-121,Texas,Denton,"Lake Forest Park, Denton US-TX 33.15759, -97.11638",33.1575950,-97.1163820,Adult Male – 1,"Foraging or Eating; Song",Unspecified,"","",,,iphone 12 mini,,voice record pro,,S215864501,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631409549,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2025-02-28,2025,2,28,910,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,Wildtronics Pro Mono,,22 inch parabolic reflector,,S215888883,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631407562,Audio,Northern Cardinal,Cardinalis cardinalis,"Cyanocitta cristata -- Blue Jay; Thryothorus ludovicianus -- Carolina Wren",Brian Henderson,2022-08-31,2022,8,31,742,United States,US-PA-091,Pennsylvania,Montgomery,Morwood Rd. Yard,40.3226527,-75.4130501,"",Call,Not Used,"","",,,Samsung Galaxy S21/Merlin,,,,S117851848,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631403290,Audio,Northern Cardinal,Cardinalis cardinalis,,Rhonda Langelaan,2025-02-28,2025,2,28,950,Canada,CA-NB-AL,New Brunswick,Albert,Woodland Trail,46.0266790,-65.0319500,"",,Unspecified,"","",,,,,,,S215848684,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631399307,Audio,Northern Cardinal,Cardinalis cardinalis,Poecile carolinensis -- Carolina Chickadee,Mike Austin,2025-02-28,2025,2,28,623,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 2,Song,Not Used,"","",,,iPhone 16 with Merlin recording app,,,,S215820186,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.67,3,"",,
631399294,Audio,Northern Cardinal,Cardinalis cardinalis,"Turdus migratorius -- American Robin; Poecile carolinensis -- Carolina Chickadee; Setophaga coronata -- Yellow-rumped Warbler; Progne subis -- Purple Martin; Mimus polyglottos -- Northern Mockingbird",Mike Austin,2025-02-28,2025,2,28,623,United States,US-TX-201,Texas,Harris,BellaVita Neighborhood (access limited),29.5614783,-95.2287318,Adult Male – 2,Song,Not Used,"","",,,iPhone 16 with Merlin recording app,,,,S215820186,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.67,3,"",,
631395427,Audio,Northern Cardinal,Cardinalis cardinalis,,Corey Finger,2025-02-28,2025,2,28,655,United States,US-NY-081,New York,Queens,Flushing Meadows Corona Park--Ilse Metzger Sitting Area,40.7163370,-73.8310090,"",,Unspecified,"","",,,,,,,S215805220,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631381432,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric Walters,2025-02-27,2025,2,27,1145,United States,US-IL-097,Illinois,Lake,Lyons Woods Forest Preserve (Lake Co.),42.4025000,-87.8324000,Adult Male – 3,Song,Unspecified,"","",,,Android Samsung A15,GoorDik Wireless J3,,,S215720924,"",,,Northern Cardinals,"3 birds singing back and forth fairly close to each other, clearly territorial disputes have started.",Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631381431,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric Walters,2025-02-27,2025,2,27,1145,United States,US-IL-097,Illinois,Lake,Lyons Woods Forest Preserve (Lake Co.),42.4025000,-87.8324000,Adult Male – 3,Song,Not Used,"","",,,Android Samsung A15,GoorDik Wireless J3,,,S215720924,"",,,Northern Cardinal,"3 birds singing back and forth fairly close to each other, clearly territorial disputes have started.",Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631378311,Audio,Northern Cardinal,Cardinalis cardinalis,"Quiscalus major -- Boat-tailed Grackle; Polioptila caerulea -- Blue-gray Gnatcatcher; Aratinga nenday -- Nanday Parakeet; Agelaius phoeniceus -- Red-winged Blackbird",Margaret Viens,2025-02-27,2025,2,27,748,United States,US-FL-115,Florida,Sarasota,The Celery Fields,27.3253186,-82.4336821,Adult Male – 1,Call,Not Used,"","",,,iPhone 13,none,none,,S215762004,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631366027,Audio,Northern Cardinal,Cardinalis cardinalis,,Dave Bowman,2025-01-16,2025,1,16,1211,United States,US-FL-057,Florida,Hillsborough,Lettuce Lake County Park,28.0725000,-82.3754000,"",Call,Not Used,"","",,,iPhone Xs Max  using Merlin app. Edited with Audacity,,,,S209538901,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631365672,Audio,Northern Cardinal,Cardinalis cardinalis,"Passer domesticus -- House Sparrow; Cyanocitta cristata -- Blue Jay; Sturnus vulgaris -- European Starling",Sarah Bowman,2025-02-26,2025,2,26,710,Canada,CA-ON-WT,Ontario,Waterloo,"King East, Kitchener, ON, Canada",43.4473340,-80.4802320,Adult – 2,,Unspecified,"","",,,Recorded as video with Canon PowerShot SX520 HS camera. ,,Converted to audio with online converter.,,S215511337,"",,,"I think there were two, one making the chip call and one singing.","I think it was more than one. I heard a lot of chip calls, also a song.",Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631365479,Audio,Northern Cardinal,Cardinalis cardinalis,,Selena Yu,2025-01-26,2025,1,26,1028,Canada,CA-ON-TO,Ontario,Toronto,Toronto--High Park (Grenadier Pond),43.6412202,-79.4667536,"",Song,Unspecified,"","",,,,,,,S215726430,"",,,,Was heard singing by the stairs leading down to Grenadier Pond,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
631358110,Audio,Northern Cardinal,Cardinalis cardinalis,Thryothorus ludovicianus -- Carolina Wren,Tabitha Olsen,2025-02-27,2025,2,27,622,United States,US-TX-041,Texas,Brazos,"BRTC West (30.64736, -96.29833)",30.6473610,-96.2983270,Adult Male – 1,Call,Not Used,"","",,,Tascam DR-40X,,,,S215685846,"",,,"Adult male, in the hand. Recorded during banding process. Bird was holding a Q-tip to prevent biting. Distress call.",2 Banded,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631358108,Audio,Northern Cardinal,Cardinalis cardinalis,"Poecile carolinensis -- Carolina Chickadee; Zonotrichia albicollis -- White-throated Sparrow",Tabitha Olsen,2025-02-27,2025,2,27,622,United States,US-TX-041,Texas,Brazos,"BRTC West (30.64736, -96.29833)",30.6473610,-96.2983270,Adult Female – 1,Call,Not Used,"","",,,Tascam DR-40X,,,,S215685846,"",,,"Adult female, in the hand. Recorded during banding process. Bird was holding a Q-tip to prevent biting. Distress call.",2 Banded,Cardinalis cardinalis,norcar,Species,34224,,5.00,1,"",,
631355725,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric R,2025-02-26,2025,2,26,1440,United States,US-MD-033,Maryland,"Prince George's","Greenbelt Community Garden - Henry's Hollow",39.0012432,-76.8703723,"",,Unspecified,"","",,,,,,,S215576708,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631354364,Audio,Northern Cardinal,Cardinalis cardinalis,,Lynn Fraher,2025-02-17,2025,2,17,1734,United States,US-FL-083,Florida,Marion,"Swampy's Restaurant, Rainbow River x HWY 484, Dunnellon, FL",29.0498400,-82.4479800,"",,Unspecified,"","",,,,,,,S215673252,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631348905,Audio,Northern Cardinal,Cardinalis cardinalis,"Astur cooperii -- Cooper's Hawk; Melospiza melodia -- Song Sparrow",Luis Mendes,2025-02-26,2025,2,26,558,United States,US-RI-001,Rhode Island,Bristol,"Warren, East Bay Bike Path, near Bradford Street",41.7179853,-71.2839981,"",Song,Not Used,"","",,,Canon PowerShot S3 IS camera,,,,S215644922,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
631336099,Audio,Northern Cardinal,Cardinalis cardinalis,,Gregory Allen,2025-02-26,2025,2,26,1451,United States,US-OH-049,Ohio,Franklin,Woodside Green Park,40.0419407,-82.8815460,Adult Male – 1,"",Not Used,"","",,,Zoom F3,Sennheiser MKE 600,,,S215615978,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
631335654,Audio,Northern Cardinal,Cardinalis cardinalis,Sitta carolinensis -- White-breasted Nuthatch,Gregory Allen,2025-02-26,2025,2,26,1315,United States,US-OH-049,Ohio,Franklin,Blendon Woods Metro Park--Thoreau Pond,40.0742189,-82.8705275,Adult Male – 1,"",Not Used,"","",,,Zoom F3,Sennheiser MKE 600,,,S215614397,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,"",,
631334012,Audio,Northern Cardinal,Cardinalis cardinalis,,Jean Crépeau,2025-02-26,2025,2,26,1325,Canada,CA-QC-CP,Quebec,Longueuil,Piste cyc. Julien-Lord,45.5080763,-73.4544718,Adult Male – 2,Song,Unspecified,"","",,,,,,,S215607324,"",,,,4 mâles chanteurs,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,"",,
631331700,Audio,Northern Cardinal,Cardinalis cardinalis,,Susan McHale,2025-02-26,2025,2,26,1600,United States,US-CT-001,Connecticut,Fairfield,Annjim Drive,41.0419632,-73.6047252,"",,Unspecified,"","",,,,,,,S215607821,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,1.00,1,,,
631326473,Audio,Northern Cardinal,Cardinalis cardinalis,,Eduardo Vela,2023-04-16,2023,4,16,830,United States,US-TX-215,Texas,Hidalgo,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,"",,Unspecified,"","",,,,,,,S215594074,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631325276,Audio,Northern Cardinal,Cardinalis cardinalis,,Jackson Medeiros,2025-02-26,2025,2,26,1655,United States,US-NY-003,New York,Allegany,Townhouses,42.4216720,-78.1606430,"",,Unspecified,"","",,,,,,,S215590579,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631322920,Audio,Northern Cardinal,Cardinalis cardinalis,,Mark Stevenson,2025-02-26,2025,2,26,746,United States,US-AZ-019,Arizona,Pima,Lakeside Park,32.1861206,-110.8162263,"",,Unspecified,"","",,,,,,,S215546497,"",,,,MMM S.r. 0757,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
631320314,Audio,Northern Cardinal,Cardinalis cardinalis,,Brad Jackson,2025-02-25,2025,2,25,910,United States,US-IN-063,Indiana,Hendricks,Vandalia Trail--Vestal Rd. to Vandalia Blvd.,39.7035955,-86.4320495,"",,Unspecified,"","",,,,,,,S215376030,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631320266,Audio,Northern Cardinal,Cardinalis cardinalis,,Lynn Fraher,2025-02-15,2025,2,15,1014,United States,US-FL-017,Florida,Citrus,"Withlacoochee River trail, Dunnellon, FL",29.0383460,-82.4573670,"",,Unspecified,"","",,,,,,,S215575812,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631320111,Audio,Northern Cardinal,Cardinalis cardinalis,,Lynn Fraher,2025-02-15,2025,2,15,1014,United States,US-FL-017,Florida,Citrus,"Withlacoochee River trail, Dunnellon, FL",29.0383460,-82.4573670,"",,Unspecified,"","",,,,,,,S215575812,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631319684,Audio,Northern Cardinal,Cardinalis cardinalis,,Brad Jackson,2025-02-25,2025,2,25,910,United States,US-IN-063,Indiana,Hendricks,Vandalia Trail--Vestal Rd. to Vandalia Blvd.,39.7035955,-86.4320495,"",,Unspecified,"","",,,,,,,S215376030,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631318535,Audio,Northern Cardinal,Cardinalis cardinalis,,Lynn Fraher,2025-02-15,2025,2,15,850,United States,US-FL-017,Florida,Citrus,"West Gardenia Drive x N Santos Dr, Citrus Springs, FL",28.9978800,-82.4660560,"",,Unspecified,"","",,,,,,,S215570594,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631318440,Audio,Northern Cardinal,Cardinalis cardinalis,,Lynn Fraher,2025-02-15,2025,2,15,850,United States,US-FL-017,Florida,Citrus,"West Gardenia Drive x N Santos Dr, Citrus Springs, FL",28.9978800,-82.4660560,"",,Unspecified,"","",,,,,,,S215570594,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631317014,Audio,Northern Cardinal,Cardinalis cardinalis,,Kevin Smith,2025-02-26,2025,2,26,820,United States,US-TX-201,Texas,Harris,""" Oceania Ct",29.7603277,-95.7094413,"",,Unspecified,"","",,,Wildtronics Pro Mono,,22 inch parabolic reflector,,S215566304,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631314482,Audio,Northern Cardinal,Cardinalis cardinalis,,Tom Marvel,2025-02-26,2025,2,26,657,United States,US-FL-021,Florida,Collier,Corkscrew Regional Ecosystem Watershed--Bird Rookery Swamp Trails,26.3140166,-81.6349089,"",,Unspecified,"","",,,,,,,S215538813,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
631307978,Audio,Northern Cardinal,Cardinalis cardinalis,,Eric R,2025-02-24,2025,2,24,1012,United States,US-MD-033,Maryland,"Prince George's","Greenbelt Community Garden - Henry's Hollow",39.0012432,-76.8703723,"",,Unspecified,"","",,,,,,,S215220741,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,,,
631305066,Audio,Northern Cardinal,Cardinalis cardinalis,,William Zenk,2025-02-26,2025,2,26,0,United States,US-MO-095,Missouri,Jackson,"Springbrook Park, Blue Springs",39.0471358,-94.2530068,"",,Unspecified,"","",,,,,,,S215501073,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
631294794,Audio,Northern Cardinal,Cardinalis cardinalis,Turdus migratorius -- American Robin,William Barber,2025-02-25,2025,2,25,1648,United States,US-TX-201,Texas,Harris,Houston Arboretum and Nature Center,29.7653925,-95.4520351,"",Call,Unspecified,"","",,,,,,,S215455674,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,.00,0,"",,
631287303,Audio,Northern Cardinal,Cardinalis cardinalis,,Josh Matlock,2025-02-25,2025,2,25,1700,United States,US-AR-143,Arkansas,Washington,Matlock Yard 🏡,36.2006410,-94.2150800,"",,Unspecified,"","",,,,,,,S215456602,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,4.00,1,,,
631286880,Audio,Northern Cardinal,Cardinalis cardinalis,,Josh Matlock,2025-02-25,2025,2,25,1700,United States,US-AR-143,Arkansas,Washington,Matlock Yard 🏡,36.2006410,-94.2150800,"",,Unspecified,"","",,,,,,,S215456602,"",,,,,Cardinalis cardinalis,norcar,Species,34224,,3.00,1,,,
